file,key,bpm,mood,title,seed,prompt,init_loop,init_path
06_Velvet_initDmin_promptDmin__match__seed7.wav,prompt=Dmin/init=Dmin,140,match,Velvet,7,cKz! Velvet Dmin 140 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Bangin - 140 BPM D Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Bangin - 140 BPM D Min.wav
06_Velvet_initDmin_promptDmin__match__seed123.wav,prompt=Dmin/init=Dmin,140,match,Velvet,123,cKz! Velvet Dmin 140 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Bangin - 140 BPM D Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Bangin - 140 BPM D Min.wav
06_Velvet_initDmin_promptG#min__tritone__seed7.wav,prompt=G#min/init=Dmin,140,tritone,Velvet,7,cKz! Velvet G#min 140 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Bangin - 140 BPM D Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Bangin - 140 BPM D Min.wav
06_Velvet_initDmin_promptG#min__tritone__seed123.wav,prompt=G#min/init=Dmin,140,tritone,Velvet,123,cKz! Velvet G#min 140 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Bangin - 140 BPM D Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Bangin - 140 BPM D Min.wav
07_Voltage_initEmin_promptEmin__match__seed7.wav,prompt=Emin/init=Emin,142,match,Voltage,7,cKz! Voltage Emin 142 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Paper - 142 BPM E Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Paper - 142 BPM E Min.wav
07_Voltage_initEmin_promptEmin__match__seed123.wav,prompt=Emin/init=Emin,142,match,Voltage,123,cKz! Voltage Emin 142 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Paper - 142 BPM E Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Paper - 142 BPM E Min.wav
07_Voltage_initEmin_promptA#min__tritone__seed7.wav,prompt=A#min/init=Emin,142,tritone,Voltage,7,cKz! Voltage A#min 142 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Paper - 142 BPM E Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Paper - 142 BPM E Min.wav
07_Voltage_initEmin_promptA#min__tritone__seed123.wav,prompt=A#min/init=Emin,142,tritone,Voltage,123,cKz! Voltage A#min 142 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Paper - 142 BPM E Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Paper - 142 BPM E Min.wav
08_Mirage_initF#min_promptF#min__match__seed7.wav,prompt=F#min/init=F#min,141,match,Mirage,7,cKz! Mirage F#min 141 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Slime - 141 BPM F# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Slime - 141 BPM F# Min.wav
08_Mirage_initF#min_promptF#min__match__seed123.wav,prompt=F#min/init=F#min,141,match,Mirage,123,cKz! Mirage F#min 141 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Slime - 141 BPM F# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Slime - 141 BPM F# Min.wav
