file,key,bpm,mood,title,seed,prompt,init_loop,init_path
02_Cascade_Bmin_init130_prompt90__bpmX__seed7.wav,Bmin,prompt=90/init=130,bpmX,Cascade,7,cKz! Cascade Bmin 90 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Choppa - 130 BPM B Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Choppa - 130 BPM B Min.wav
02_Cascade_Bmin_init130_prompt90__bpmX__seed123.wav,Bmin,prompt=90/init=130,bpmX,Cascade,123,cKz! Cascade Bmin 90 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Choppa - 130 BPM B Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Choppa - 130 BPM B Min.wav
03_Solaris_C#min_init120_prompt120__cfg3__seed7.wav,C#min,prompt=120/init=120,cfg3,Solaris,7,cKz! Solaris C#min 120 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Juice - 120 BPM C# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Juice - 120 BPM C# Min.wav
03_Solaris_C#min_init120_prompt120__cfg3__seed123.wav,C#min,prompt=120/init=120,cfg3,Solaris,123,cKz! Solaris C#min 120 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Juice - 120 BPM C# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Juice - 120 BPM C# Min.wav
03_Solaris_C#min_init120_prompt120__cfg5__seed7.wav,C#min,prompt=120/init=120,cfg5,Solaris,7,cKz! Solaris C#min 120 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Juice - 120 BPM C# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Juice - 120 BPM C# Min.wav
03_Solaris_C#min_init120_prompt120__cfg5__seed123.wav,C#min,prompt=120/init=120,cfg5,Solaris,123,cKz! Solaris C#min 120 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Juice - 120 BPM C# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Juice - 120 BPM C# Min.wav
03_Solaris_C#min_init120_prompt120__cfg7__seed7.wav,C#min,prompt=120/init=120,cfg7,Solaris,7,cKz! Solaris C#min 120 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Juice - 120 BPM C# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Juice - 120 BPM C# Min.wav
03_Solaris_C#min_init120_prompt120__cfg7__seed123.wav,C#min,prompt=120/init=120,cfg7,Solaris,123,cKz! Solaris C#min 120 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Juice - 120 BPM C# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Juice - 120 BPM C# Min.wav
03_Solaris_C#min_init120_prompt80__bpmX__seed7.wav,C#min,prompt=80/init=120,bpmX,Solaris,7,cKz! Solaris C#min 80 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Juice - 120 BPM C# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Juice - 120 BPM C# Min.wav
03_Solaris_C#min_init120_prompt80__bpmX__seed123.wav,C#min,prompt=80/init=120,bpmX,Solaris,123,cKz! Solaris C#min 80 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Juice - 120 BPM C# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Juice - 120 BPM C# Min.wav
