file,key,bpm,mood,title,seed,prompt,init_loop,init_path
26_Cascade_F#min__s70__seed7.wav,F#min,110,s70,Cascade,7,cKz! Cascade F#min 110 bpm @crushed_keyz,Cymatics Gems Vol 1 - Detonate - 110 BPM F# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Gems_Vol_1_Trap_Melodies/Cymatics Gems Vol 1 - Detonate - 110 BPM F# Min.wav
27_Wraith_D#min__s70__seed7.wav,D#min,152,s70,Wraith,7,cKz! Wraith D#min 152 bpm @crushed_keyz,Cymatics - Dragon Platinum Happy Loop - Astronauts - 152 BPM D# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Happy Loop - Astronauts - 152 BPM D# Min.wav
28_Nocturne_G#min__s70__seed7.wav,G#min,128,s70,Nocturne,7,cKz! Nocturne G#min 128 bpm @crushed_keyz,Cymatics - Dragon Platinum Ethnic Loop - Temple - 128 BPM G# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Ethnic Loop - Temple - 128 BPM G# Min.wav
29_Voltage_Dmin__s70__seed7.wav,Dmin,150,s70,Voltage,7,cKz! Voltage Dmin 150 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Witch Hunt - 150 BPM D Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Witch Hunt - 150 BPM D Min.wav
30_Solaris_Bmin__s70__seed7.wav,Bmin,110,s70,Solaris,7,cKz! Solaris Bmin 110 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Vengeance - 110 BPM B Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Vengeance - 110 BPM B Min.wav
31_Velvet_A#min__s70__seed7.wav,A#min,160,s70,Velvet,7,cKz! Velvet A#min 160 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Greed - 160 BPM A# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Greed - 160 BPM A# Min.wav
32_Mirage_Amin__s70__seed7.wav,Amin,84,s70,Mirage,7,cKz! Mirage Amin 84 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Strapped - 84 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Strapped - 84 BPM A Min.wav
33_Obsidian_Gmin__s70__seed7.wav,Gmin,160,s70,Obsidian,7,cKz! Obsidian Gmin 160 bpm @crushed_keyz,Cymatics - Dragon Platinum Orchestral Loop - Lost Ones - 160 BPM G Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Orchestral Loop - Lost Ones - 160 BPM G Min.wav
34_Cascade_Cmin__s70__seed7.wav,Cmin,65,s70,Cascade,7,cKz! Cascade Cmin 65 bpm @crushed_keyz,Cymatics - Dragon Platinum Orchestral Loop - Trap Or Die - 65 BPM C Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Orchestral Loop - Trap Or Die - 65 BPM C Min.wav
35_Wraith_C#min__s70__seed7.wav,C#min,130,s70,Wraith,7,cKz! Wraith C#min 130 bpm @crushed_keyz,Cymatics - Dragon Platinum Dark Loop - Shadows - 130 BPM C# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Dark Loop - Shadows - 130 BPM C# Min.wav
36_Nocturne_Emin__s70__seed7.wav,Emin,80,s70,Nocturne,7,cKz! Nocturne Emin 80 bpm @crushed_keyz,Cymatics - Dragon Platinum R&B Loop - Secrets - 80 BPM E Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum R&B Loop - Secrets - 80 BPM E Min.wav
37_Voltage_Fmin__s70__seed7.wav,Fmin,70,s70,Voltage,7,cKz! Voltage Fmin 70 bpm @crushed_keyz,Cymatics - Dragon Platinum R&B Loop - Selfish - 70 BPM F Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum R&B Loop - Selfish - 70 BPM F Min.wav
38_Solaris_F#min__s70__seed7.wav,F#min,152,s70,Solaris,7,cKz! Solaris F#min 152 bpm @crushed_keyz,Cymatics Gems Vol 1 - Drop Top - 152 BPM F# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Gems_Vol_1_Trap_Melodies/Cymatics Gems Vol 1 - Drop Top - 152 BPM F# Min.wav
39_Velvet_D#min__s70__seed7.wav,D#min,130,s70,Velvet,7,cKz! Velvet D#min 130 bpm @crushed_keyz,Cymatics - Dragon Platinum Happy Loop - Droptop - 130 BPM D# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Happy Loop - Droptop - 130 BPM D# Min.wav
