file,key,bpm,mood,title,seed,prompt,init_loop,init_path
0023__A#min_150_various__AzUL__loop-Cymatics_Dragon_Various_Lo__seed7.wav,A#min,150,various,AzUL,7,cKz! AzUL A#min 150 bpm @crushed_keyz,Cymatics - Dragon Various Loop - Do The Most - 150 BPM A# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics - Dragon Pt. 5/Various/Cymatics - Dragon Various Loop - Do The Most - 150 BPM A# Min.wav
0024__A#min_150_various__AzUL__loop-Cymatics_Dragon_Various_Lo__seed123.wav,A#min,150,various,AzUL,123,cKz! AzUL A#min 150 bpm @crushed_keyz,Cymatics - Dragon Various Loop - Do The Most - 150 BPM A# Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics - Dragon Pt. 5/Various/Cymatics - Dragon Various Loop - Do The Most - 150 BPM A# Min.wav
0025__Amin_130_ethnic__ICE__loop-Cymatics_Dragon_Platinum_E__seed7.wav,Amin,130,ethnic,ICE,7,cKz! ICE Amin 130 bpm @crushed_keyz,Cymatics - Dragon Platinum Ethnic Loop - Secrets - 130 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Ethnic Loop - Secrets - 130 BPM A Min.wav
0026__Amin_130_ethnic__ICE__loop-Cymatics_Dragon_Platinum_E__seed123.wav,Amin,130,ethnic,ICE,123,cKz! ICE Amin 130 bpm @crushed_keyz,Cymatics - Dragon Platinum Ethnic Loop - Secrets - 130 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Ethnic Loop - Secrets - 130 BPM A Min.wav
0027__Amin_130_ethnic__CoSmoS__loop-Cymatics_Dragon_Platinum_E__seed7.wav,Amin,130,ethnic,CoSmoS,7,cKz! CoSmoS Amin 130 bpm @crushed_keyz,Cymatics - Dragon Platinum Ethnic Loop - Secrets - 130 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Ethnic Loop - Secrets - 130 BPM A Min.wav
0028__Amin_130_ethnic__CoSmoS__loop-Cymatics_Dragon_Platinum_E__seed123.wav,Amin,130,ethnic,CoSmoS,123,cKz! CoSmoS Amin 130 bpm @crushed_keyz,Cymatics - Dragon Platinum Ethnic Loop - Secrets - 130 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Ethnic Loop - Secrets - 130 BPM A Min.wav
0029__Amin_130_ethnic__Halo__loop-Cymatics_Dragon_Platinum_E__seed7.wav,Amin,130,ethnic,Halo,7,cKz! Halo Amin 130 bpm @crushed_keyz,Cymatics - Dragon Platinum Ethnic Loop - Secrets - 130 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Ethnic Loop - Secrets - 130 BPM A Min.wav
0030__Amin_130_ethnic__Halo__loop-Cymatics_Dragon_Platinum_E__seed123.wav,Amin,130,ethnic,Halo,123,cKz! Halo Amin 130 bpm @crushed_keyz,Cymatics - Dragon Platinum Ethnic Loop - Secrets - 130 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics_Dragon_Platinum_Expansion/Cymatics - Dragon Platinum Ethnic Loop - Secrets - 130 BPM A Min.wav
0031__Amin_88_oracle__Crystal__loop-Cymatics_Oracle_Classic_Me__seed7.wav,Amin,88,oracle,Crystal,7,cKz! Crystal Amin 88 bpm @crushed_keyz,Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Pluck.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics Oracle/Stems/Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Stems/Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Pluck.wav
0032__Amin_88_oracle__Crystal__loop-Cymatics_Oracle_Classic_Me__seed123.wav,Amin,88,oracle,Crystal,123,cKz! Crystal Amin 88 bpm @crushed_keyz,Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Pluck.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics Oracle/Stems/Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Stems/Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Pluck.wav
0033__Amin_88_oracle__Cry__loop-Cymatics_Oracle_Classic_Me__seed7.wav,Amin,88,oracle,Cry,7,cKz! Cry Amin 88 bpm @crushed_keyz,Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Pluck.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics Oracle/Stems/Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Stems/Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Pluck.wav
0034__Amin_88_oracle__Cry__loop-Cymatics_Oracle_Classic_Me__seed123.wav,Amin,88,oracle,Cry,123,cKz! Cry Amin 88 bpm @crushed_keyz,Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Pluck.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics Oracle/Stems/Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Stems/Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Pluck.wav
0035__Amin_88_oracle__Rent_Free__loop-Cymatics_Oracle_Classic_Me__seed7.wav,Amin,88,oracle,Rent_Free,7,cKz! Rent_Free Amin 88 bpm @crushed_keyz,Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Pluck.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics Oracle/Stems/Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Stems/Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Pluck.wav
0036__Amin_88_oracle__Rent_Free__loop-Cymatics_Oracle_Classic_Me__seed123.wav,Amin,88,oracle,Rent_Free,123,cKz! Rent_Free Amin 88 bpm @crushed_keyz,Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Pluck.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics Oracle/Stems/Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Stems/Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Pluck.wav
0037__Amin_130_sad__ICE__loop-Cymatics_Oracle_Sad_Melody__seed7.wav,Amin,130,sad,ICE,7,cKz! ICE Amin 130 bpm @crushed_keyz,Cymatics - Oracle Sad Melody Loop 5 - 130 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics Oracle/Melodies/Cymatics - Oracle Sad Melody Loop 5 - 130 BPM A Min.wav
0038__Amin_130_sad__ICE__loop-Cymatics_Oracle_Sad_Melody__seed123.wav,Amin,130,sad,ICE,123,cKz! ICE Amin 130 bpm @crushed_keyz,Cymatics - Oracle Sad Melody Loop 5 - 130 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics Oracle/Melodies/Cymatics - Oracle Sad Melody Loop 5 - 130 BPM A Min.wav
0039__Amin_130_sad__LATE__loop-Cymatics_Oracle_Sad_Melody__seed7.wav,Amin,130,sad,LATE,7,cKz! LATE Amin 130 bpm @crushed_keyz,Cymatics - Oracle Sad Melody Loop 5 - 130 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics Oracle/Melodies/Cymatics - Oracle Sad Melody Loop 5 - 130 BPM A Min.wav
