file,key,bpm,mood,title,seed,prompt,init_loop,init_path
12_Crevasse_C#min__s75__seed123.wav,C#min,145,s75,Crevasse,123,cKz! Crevasse C#min 145 bpm @crushed_keyz,PDMX 14 - 145 BPM C# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 14 - 145 BPM C# Min.wav
12_Crevasse_C#min__s75__seed777.wav,C#min,145,s75,Crevasse,777,cKz! Crevasse C#min 145 bpm @crushed_keyz,PDMX 14 - 145 BPM C# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 14 - 145 BPM C# Min.wav
13_Fresco_Dmin__s75__seed7.wav,Dmin,150,s75,Fresco,7,cKz! Fresco Dmin 150 bpm @crushed_keyz,PDMX 15 - 150 BPM D Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 15 - 150 BPM D Min.wav
13_Fresco_Dmin__s75__seed123.wav,Dmin,150,s75,Fresco,123,cKz! Fresco Dmin 150 bpm @crushed_keyz,PDMX 15 - 150 BPM D Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 15 - 150 BPM D Min.wav
13_Fresco_Dmin__s75__seed777.wav,Dmin,150,s75,Fresco,777,cKz! Fresco Dmin 150 bpm @crushed_keyz,PDMX 15 - 150 BPM D Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 15 - 150 BPM D Min.wav
14_Belfry_D#min__s75__seed7.wav,D#min,130,s75,Belfry,7,cKz! Belfry D#min 130 bpm @crushed_keyz,PDMX 16 - 130 BPM D# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 16 - 130 BPM D# Min.wav
14_Belfry_D#min__s75__seed123.wav,D#min,130,s75,Belfry,123,cKz! Belfry D#min 130 bpm @crushed_keyz,PDMX 16 - 130 BPM D# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 16 - 130 BPM D# Min.wav
14_Belfry_D#min__s75__seed777.wav,D#min,130,s75,Belfry,777,cKz! Belfry D#min 130 bpm @crushed_keyz,PDMX 16 - 130 BPM D# Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 16 - 130 BPM D# Min.wav
15_Nave_Emin__s75__seed7.wav,Emin,138,s75,Nave,7,cKz! Nave Emin 138 bpm @crushed_keyz,PDMX 17 - 138 BPM E Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 17 - 138 BPM E Min.wav
15_Nave_Emin__s75__seed123.wav,Emin,138,s75,Nave,123,cKz! Nave Emin 138 bpm @crushed_keyz,PDMX 17 - 138 BPM E Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 17 - 138 BPM E Min.wav
15_Nave_Emin__s75__seed777.wav,Emin,138,s75,Nave,777,cKz! Nave Emin 138 bpm @crushed_keyz,PDMX 17 - 138 BPM E Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 17 - 138 BPM E Min.wav
16_Regalia_Fmin__s75__seed7.wav,Fmin,140,s75,Regalia,7,cKz! Regalia Fmin 140 bpm @crushed_keyz,PDMX 18 - 140 BPM F Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 18 - 140 BPM F Min.wav
16_Regalia_Fmin__s75__seed123.wav,Fmin,140,s75,Regalia,123,cKz! Regalia Fmin 140 bpm @crushed_keyz,PDMX 18 - 140 BPM F Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 18 - 140 BPM F Min.wav
16_Regalia_Fmin__s75__seed777.wav,Fmin,140,s75,Regalia,777,cKz! Regalia Fmin 140 bpm @crushed_keyz,PDMX 18 - 140 BPM F Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 18 - 140 BPM F Min.wav
17_Minaret_Gmin__s75__seed7.wav,Gmin,150,s75,Minaret,7,cKz! Minaret Gmin 150 bpm @crushed_keyz,PDMX 20 - 150 BPM G Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 20 - 150 BPM G Min.wav
17_Minaret_Gmin__s75__seed123.wav,Gmin,150,s75,Minaret,123,cKz! Minaret Gmin 150 bpm @crushed_keyz,PDMX 20 - 150 BPM G Min.wav,/Users/mikemcgovern/stable-audio-3/data/pdmx_smooth/PDMX 20 - 150 BPM G Min.wav
