file,key,bpm,mood,title,seed,prompt,init_loop,init_path
0062__Amin_88_oracle__Dusk__loop-Cymatics_Oracle_Classic_Me__seed123.wav,Amin,88,oracle,Dusk,123,cKz! Dusk Amin 88 bpm @crushed_keyz,Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Pluck.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics Oracle/Stems/Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Stems/Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Pluck.wav
0063__Amin_88_oracle__Dusk__loop-Cymatics_Oracle_Classic_Me__seed777.wav,Amin,88,oracle,Dusk,777,cKz! Dusk Amin 88 bpm @crushed_keyz,Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Pluck.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics Oracle/Stems/Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Stems/Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Pluck.wav
0064__Amin_88_oracle__BANDS__loop-Cymatics_Oracle_Classic_Me__seed7.wav,Amin,88,oracle,BANDS,7,cKz! BANDS Amin 88 bpm @crushed_keyz,Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Pluck.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics Oracle/Stems/Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Stems/Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Pluck.wav
0065__Amin_88_oracle__BANDS__loop-Cymatics_Oracle_Classic_Me__seed123.wav,Amin,88,oracle,BANDS,123,cKz! BANDS Amin 88 bpm @crushed_keyz,Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Pluck.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics Oracle/Stems/Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Stems/Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Pluck.wav
0066__Amin_88_oracle__BANDS__loop-Cymatics_Oracle_Classic_Me__seed777.wav,Amin,88,oracle,BANDS,777,cKz! BANDS Amin 88 bpm @crushed_keyz,Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Pluck.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics Oracle/Stems/Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Stems/Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Pluck.wav
0067__Amin_88_oracle__Emotions__loop-Cymatics_Oracle_Classic_Me__seed7.wav,Amin,88,oracle,Emotions,7,cKz! Emotions Amin 88 bpm @crushed_keyz,Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Pluck.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics Oracle/Stems/Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Stems/Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Pluck.wav
0068__Amin_88_oracle__Emotions__loop-Cymatics_Oracle_Classic_Me__seed123.wav,Amin,88,oracle,Emotions,123,cKz! Emotions Amin 88 bpm @crushed_keyz,Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Pluck.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics Oracle/Stems/Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Stems/Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Pluck.wav
0069__Amin_88_oracle__Emotions__loop-Cymatics_Oracle_Classic_Me__seed777.wav,Amin,88,oracle,Emotions,777,cKz! Emotions Amin 88 bpm @crushed_keyz,Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Pluck.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics Oracle/Stems/Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Stems/Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Pluck.wav
0070__Amin_88_oracle__Crystal__loop-Cymatics_Oracle_Classic_Me__seed7.wav,Amin,88,oracle,Crystal,7,cKz! Crystal Amin 88 bpm @crushed_keyz,Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Pluck.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics Oracle/Stems/Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Stems/Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Pluck.wav
0071__Amin_88_oracle__Crystal__loop-Cymatics_Oracle_Classic_Me__seed123.wav,Amin,88,oracle,Crystal,123,cKz! Crystal Amin 88 bpm @crushed_keyz,Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Pluck.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics Oracle/Stems/Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Stems/Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Pluck.wav
0072__Amin_88_oracle__Crystal__loop-Cymatics_Oracle_Classic_Me__seed777.wav,Amin,88,oracle,Crystal,777,cKz! Crystal Amin 88 bpm @crushed_keyz,Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Pluck.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics Oracle/Stems/Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Stems/Cymatics - Oracle Classic Melody Loop 4 - 88 BPM A Min Pluck.wav
0073__Amin_130_sad__FlaMEnCO__loop-Cymatics_Oracle_Sad_Melody__seed7.wav,Amin,130,sad,FlaMEnCO,7,cKz! FlaMEnCO Amin 130 bpm @crushed_keyz,Cymatics - Oracle Sad Melody Loop 5 - 130 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics Oracle/Melodies/Cymatics - Oracle Sad Melody Loop 5 - 130 BPM A Min.wav
0074__Amin_130_sad__FlaMEnCO__loop-Cymatics_Oracle_Sad_Melody__seed123.wav,Amin,130,sad,FlaMEnCO,123,cKz! FlaMEnCO Amin 130 bpm @crushed_keyz,Cymatics - Oracle Sad Melody Loop 5 - 130 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics Oracle/Melodies/Cymatics - Oracle Sad Melody Loop 5 - 130 BPM A Min.wav
0075__Amin_130_sad__FlaMEnCO__loop-Cymatics_Oracle_Sad_Melody__seed777.wav,Amin,130,sad,FlaMEnCO,777,cKz! FlaMEnCO Amin 130 bpm @crushed_keyz,Cymatics - Oracle Sad Melody Loop 5 - 130 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics Oracle/Melodies/Cymatics - Oracle Sad Melody Loop 5 - 130 BPM A Min.wav
0076__Amin_130_sad__Halo__loop-Cymatics_Oracle_Sad_Melody__seed7.wav,Amin,130,sad,Halo,7,cKz! Halo Amin 130 bpm @crushed_keyz,Cymatics - Oracle Sad Melody Loop 5 - 130 BPM A Min.wav,/Users/mikemcgovern/Documents/SoundSauce/Melody_Loops/Cymatics Oracle/Melodies/Cymatics - Oracle Sad Melody Loop 5 - 130 BPM A Min.wav
